p1,p2,result,date
A. Dolgopolov,J. Tsonga,Loss,11-03-29
R. Farah,M. Barros,Win,11-03-29
R. Farah,M. Barros,Win,11-03-29
F. Cipolla,E. Prodon,Win,11-03-29
F. Cipolla,E. Prodon,Win,11-03-29
R. Dutra Da Silva,R. Ghedin,Win,11-03-29
R. Dutra Da Silva,R. Ghedin,Win,11-03-29
F. Mayer,T. Berdych,Win,11-03-29
F. Mayer,T. Berdych,Loss,11-03-29
F. Mayer,T. Berdych,Loss,11-03-29
A. Petkovic,J. Jankovic,Win,11-03-29
A. Petkovic,J. Jankovic,Win,11-03-29
A. Petkovic,J. Jankovic,Loss,11-03-29
D. Junqueira,M. Trungelliti,Win,11-03-29
D. Junqueira,M. Trungelliti,Win,11-03-29
A. Molteni,B. Dabul,Loss,11-03-29
A. Molteni,B. Dabul,Loss,11-03-29
S. Decoud,C. Salamanca,Win,11-03-29
S. Decoud,C. Salamanca,Loss,11-03-29
S. Decoud,C. Salamanca,Loss,11-03-29
A. Ivanovic,K. Clijsters,Win,11-03-29
A. Ivanovic,K. Clijsters,Loss,11-03-29
A. Ivanovic,K. Clijsters,Loss,11-03-29
V. Troicki,N. Djokovic,Loss,11-03-29
V. Troicki,N. Djokovic,Loss,11-03-29
R. Nadal,A. Dolgopolov,Win,11-03-29
R. Nadal,A. Dolgopolov,Win,11-03-29
J. Cabal,L. Mayer,Win,11-03-29
J. Cabal,L. Mayer,Loss,11-03-29
J. Cabal,L. Mayer,Loss,11-03-29
M. Sharapova,A. Dulgheru,Win,11-03-29
M. Sharapova,A. Dulgheru,Win,11-03-29
M. Sharapova,A. Dulgheru,Loss,11-03-29
J. Tipsarevic,G. Simon,Win,11-03-29
J. Tipsarevic,G. Simon,Loss,11-03-29
J. Tipsarevic,G. Simon,Loss,11-03-29
D. Young,J. Blake,Loss,11-04-29
D. Young,J. Blake,Loss,11-04-29
R. Ram,M. Sanchez,Win,11-04-29
R. Ram,M. Sanchez,Win,11-04-29
P. Petzschner,P. Starace,Win,11-04-29
P. Petzschner,P. Starace,Win,11-04-29
K. Barrois,J. Larsson,Win,11-04-29
K. Barrois,J. Larsson,Win,11-04-29
B. Paire,A. Kudryavtsev,Win,11-04-29
B. Paire,A. Kudryavtsev,Win,11-04-29
F. Lopez,A. Montanes,Win,11-04-29
F. Lopez,A. Montanes,Win,11-04-29
S. Bubka,S. Robert,Loss,11-04-29
S. Bubka,S. Robert,Loss,11-04-29
G. Dimitrov,F. Mayer,Win,11-04-29
G. Dimitrov,F. Mayer,Loss,11-04-29
G. Dimitrov,F. Mayer,Loss,11-04-29
A. Medina Garrigues,M. Niculescu,Win,11-04-29
A. Medina Garrigues,M. Niculescu,Win,11-04-29
P. Cuevas,T. Bellucci,Win,11-04-29
P. Cuevas,T. Bellucci,Win,11-04-29
A. Kellner,U. Ignatik,Win,11-04-29
A. Kellner,U. Ignatik,Win,11-04-29
A. Kellner,U. Ignatik,Loss,11-04-29
D. Guez,J. Eysseric,Win,11-04-29
D. Guez,J. Eysseric,Win,11-04-29
F. Volandri,M. Granollers,Win,11-04-29
F. Volandri,M. Granollers,Win,11-04-29
S. Errani,L. Hradecka,Loss,11-04-29
S. Errani,L. Hradecka,Loss,11-04-29
R. Söderling,J. Del Potro,Loss,11-04-29
R. Söderling,J. Del Potro,Loss,11-04-29
P. Kohlschreiber,R. Stepanek,Loss,11-04-29
P. Kohlschreiber,R. Stepanek,Loss,11-04-29
S. Dev Varman,J. Tipsarevic,Win,11-04-29
S. Dev Varman,J. Tipsarevic,Loss,11-04-29
S. Dev Varman,J. Tipsarevic,Loss,11-04-29
P. Duclos,F. Dancevic,Loss,11-04-29
P. Duclos,F. Dancevic,Loss,11-04-29
R. Vinci,L. Pous Tio,Win,11-04-29
R. Vinci,L. Pous Tio,Win,11-04-29
R. Vinci,L. Pous Tio,Loss,11-04-29
N. Davydenko,M. Cilic,Win,11-04-29
N. Davydenko,M. Cilic,Win,11-04-29
R. Sweeting,G. Zemlja,Win,11-04-29
R. Sweeting,G. Zemlja,Win,11-04-29
R. Sweeting,G. Zemlja,Loss,11-04-29
N. Djokovic,B. Kavcic,Win,11-04-29
N. Djokovic,B. Kavcic,Win,11-04-29
C. Diaz-Figueroa,B. Reynolds,Loss,11-04-29
C. Diaz-Figueroa,B. Reynolds,Loss,11-04-29
A. Bogomolov Jr,M. Russell,Win,11-04-29
A. Bogomolov Jr,M. Russell,Win,11-04-29
R. Ram,A. Begemann,Win,11-04-29
R. Ram,A. Begemann,Loss,11-04-29
R. Ram,A. Begemann,Loss,11-04-29
V. Pospisil,T. Ito,Win,11-04-29
V. Pospisil,T. Ito,Win,11-04-29
R. Borvanov,J. Baker,Win,11-04-29
R. Borvanov,J. Baker,Win,11-04-29
S.Aspelin/P.Hanley,J.Cabal/E.Schwank,Win,11-05-29
S.Aspelin/P.Hanley,J.Cabal/E.Schwank,Loss,11-05-29
S.Aspelin/P.Hanley,J.Cabal/E.Schwank,Loss,11-05-29
A.Fisher/S.Huss,D.Bracciali/P.Starace,Loss,11-05-29
A.Fisher/S.Huss,D.Bracciali/P.Starace,Loss,11-05-29
V. Zvonareva,A. Pavlyuchenkova,Win,11-05-29
V. Zvonareva,A. Pavlyuchenkova,Loss,11-05-29
V. Zvonareva,A. Pavlyuchenkova,Loss,11-05-29
F. Fognini,A. Montanes,Win,11-05-29
F. Fognini,A. Montanes,Win,11-05-29
F. Fognini,A. Montanes,Win,11-05-29
F. Fognini,A. Montanes,Loss,11-05-29
F. Fognini,A. Montanes,Loss,11-05-29
C.Kas/A.Peya,M.Mirnyi/D.Nestor,Loss,11-05-29
C.Kas/A.Peya,M.Mirnyi/D.Nestor,Loss,11-05-29
Y.Chan/M.Niculescu,V.King/Y.Shvedova,Win,11-05-29
Y.Chan/M.Niculescu,V.King/Y.Shvedova,Loss,11-05-29
Y.Chan/M.Niculescu,V.King/Y.Shvedova,Loss,11-05-29
S.Lipsky/R.Ram,D.Brown/M.Kohlmann,Win,11-05-29
S.Lipsky/R.Ram,D.Brown/M.Kohlmann,Win,11-05-29
M.Martinez Sanchez/A.Medina Garrigues,S.Mirza/E.Vesnina,Loss,11-05-29
M.Martinez Sanchez/A.Medina Garrigues,S.Mirza/E.Vesnina,Loss,11-05-29
J.Goerges/A.Petkovic,N.Petrova/A.Rodionova,Loss,11-05-29
J.Goerges/A.Petkovic,N.Petrova/A.Rodionova,Loss,11-05-29
M.Krajicek/L.Safarova,V.Azarenka/M.Kirilenko,Loss,11-05-29
M.Krajicek/L.Safarova,V.Azarenka/M.Kirilenko,Loss,11-05-29
S. Wawrinka,R. Federer,Loss,11-05-29
S. Wawrinka,R. Federer,Loss,11-05-29
S. Wawrinka,R. Federer,Loss,11-05-29
F.Cermak/F.Polasek,M.Llodra/N.Zimonjic,Loss,11-05-29
F.Cermak/F.Polasek,M.Llodra/N.Zimonjic,Loss,11-05-29
J. Jankovic,F. Schiavone,Win,11-05-29
J. Jankovic,F. Schiavone,Loss,11-05-29
J. Jankovic,F. Schiavone,Loss,11-05-29
J.Benneteau/N.Mahut,R.Lindstedt/H.Tecau,Loss,11-05-29
J.Benneteau/N.Mahut,R.Lindstedt/H.Tecau,Loss,11-05-29
R. Gasquet,N. Djokovic,Loss,11-05-29
R. Gasquet,N. Djokovic,Loss,11-05-29
R. Gasquet,N. Djokovic,Loss,11-05-29
R. Bautista-Agut,P. Carreno-Busta,Win,11-05-29
R. Bautista-Agut,P. Carreno-Busta,Loss,11-05-29
R. Bautista-Agut,P. Carreno-Busta,Loss,11-05-29
M. Bartoli,G. Dulko,Win,11-05-29
D. Hantuchova,S. Kuznetsova,Win,11-05-29
D. Hantuchova,S. Kuznetsova,Loss,11-05-29
D. Hantuchova,S. Kuznetsova,Loss,11-05-29
R. Ginepri,B. Dabul,Win,11-06-29
R. Ginepri,B. Dabul,Win,11-06-29
R. Ginepri,B. Dabul,Loss,11-06-29
P. Riba,J. Huta Galung,Win,11-06-29
P. Riba,J. Huta Galung,Win,11-06-29
E. Donskoy,S. Darcis,Win,11-06-29
E. Donskoy,S. Darcis,Win,11-06-29
V. Millot,M. Ilhan,Win,11-06-29
V. Millot,M. Ilhan,Loss,11-06-29
V. Millot,M. Ilhan,Loss,11-06-29
A. Ramos,A. Di Mauro,Win,11-06-29
A. Ramos,A. Di Mauro,Win,11-06-29
G. Lapentti,C. Berlocq,Loss,11-06-29
G. Lapentti,C. Berlocq,Loss,11-06-29
D. Munoz-De La Nava,N. Ciric,Win,11-06-29
D. Munoz-De La Nava,N. Ciric,Win,11-06-29
A. Martin,A. Ungur,Loss,11-06-29
A. Martin,A. Ungur,Loss,11-06-29
P. Lorenzi,J. Hajek,Loss,11-06-29
P. Lorenzi,J. Hajek,Loss,11-06-29
A. Beck,J. Reister,Loss,11-06-29
A. Beck,J. Reister,Loss,11-06-29
S.Lisicki/S.Stosur,S.Cirstea/A.Morita,Win,11-06-29
S.Lisicki/S.Stosur,S.Cirstea/A.Morita,Win,11-06-29
A. Martin,D. Tursunov,Loss,11-01-30
A. Martin,D. Tursunov,Loss,11-01-30
L. Rosol,G. Soeda,Win,11-01-30
L. Rosol,G. Soeda,Win,11-01-30
A. Murray,N. Djokovic,Loss,11-01-30
A. Murray,N. Djokovic,Loss,11-01-30
A. Murray,N. Djokovic,Loss,11-01-30
B. Knittel,D. Brands,Win,11-01-30
B. Knittel,D. Brands,Win,11-01-30
F. Romboli,E. Prodon,Win,11-01-30
F. Romboli,E. Prodon,Loss,11-01-30
F. Romboli,E. Prodon,Loss,11-01-30
R. Harrison,A. Kuznetsov,Win,11-01-30
R. Harrison,A. Kuznetsov,Win,11-01-30
R. Harrison,A. Kuznetsov,Loss,11-01-30
J. Lemke,T. Yang,Win,11-01-30
J. Lemke,T. Yang,Win,11-01-30
J. Lemke,T. Yang,Loss,11-01-30
J. Lindner,I. Minar,Win,11-01-30
J. Lindner,I. Minar,Win,11-01-30
D. Tursunov,L. Rosol,Win,11-01-30
D. Tursunov,L. Rosol,Win,11-01-30
V. Troicki,N. Djokovic,Loss,11-03-30
V. Troicki,N. Djokovic,Loss,11-03-30
R. Nadal,A. Dolgopolov,Win,11-03-30
R. Nadal,A. Dolgopolov,Win,11-03-30
J. Cabal,L. Mayer,Win,11-03-30
J. Cabal,L. Mayer,Loss,11-03-30
J. Cabal,L. Mayer,Loss,11-03-30
M. Sharapova,A. Dulgheru,Win,11-03-30
M. Sharapova,A. Dulgheru,Win,11-03-30
M. Sharapova,A. Dulgheru,Loss,11-03-30
J. Tipsarevic,G. Simon,Win,11-03-30
J. Tipsarevic,G. Simon,Loss,11-03-30
J. Tipsarevic,G. Simon,Loss,11-03-30
R. Federer,O. Rochus,Win,11-03-30
R. Federer,O. Rochus,Win,11-03-30
A. Cruciat,M. Teixeira,Loss,11-03-30
A. Cruciat,M. Teixeira,Loss,11-03-30
J. Sousa,L. Rochette,Loss,11-03-30
J. Sousa,L. Rochette,Loss,11-03-30
G. Naso,L. Rosol,Loss,11-03-30
G. Naso,L. Rosol,Loss,11-03-30
A. Ramos-Vinolas,A. Bedene,Win,11-03-30
A. Ramos-Vinolas,A. Bedene,Loss,11-03-30
A. Ramos-Vinolas,A. Bedene,Loss,11-03-30
M. Fischer,T. Muster,Win,11-03-30
M. Fischer,T. Muster,Win,11-03-30
J. Janowicz,K. De Schepper,Win,11-03-30
J. Janowicz,K. De Schepper,Win,11-03-30
J. Janowicz,K. De Schepper,Loss,11-03-30
S. Robert,J. Lisnard,Win,11-03-30
S. Robert,J. Lisnard,Loss,11-03-30
S. Robert,J. Lisnard,Loss,11-03-30
A. Arnaboldi,A. Di Mauro,Win,11-03-30
A. Arnaboldi,A. Di Mauro,Loss,11-03-30
A. Arnaboldi,A. Di Mauro,Loss,11-03-30
F. Volandri,P. Luczak,Win,11-03-30
F. Volandri,P. Luczak,Win,11-03-30
F. Volandri,P. Luczak,Loss,11-03-30
A. Ungur,J. Pospisil,Loss,11-03-30
A. Ungur,J. Pospisil,Loss,11-03-30
F. Diep,C. Brezac,Win,11-03-30
F. Diep,C. Brezac,Win,11-03-30
F. Diep,C. Brezac,Loss,11-03-30
M. Gonzalez,B. Pashanski,Win,11-03-30
M. Gonzalez,B. Pashanski,Win,11-03-30
M. Gonzalez,B. Pashanski,Loss,11-03-30
S. Bubka,B. Paire,Win,11-03-30
S. Bubka,B. Paire,Loss,11-03-30
S. Bubka,B. Paire,Loss,11-03-30
A. Radwanska,V. Zvonareva,Loss,11-03-30
A. Radwanska,V. Zvonareva,Loss,11-03-30
E. Schwank,D. Zivkovic,Win,11-03-30
E. Schwank,D. Zivkovic,Win,11-03-30
J. Marti,F. Bagnis,Loss,11-03-30
J. Marti,F. Bagnis,Loss,11-03-30
W. Odesnik,J. Brzezicki,Win,11-03-30
W. Odesnik,J. Brzezicki,Loss,11-03-30
W. Odesnik,J. Brzezicki,Loss,11-03-30
J. Aguilar,H. Zeballos,Loss,11-03-30
J. Aguilar,H. Zeballos,Loss,11-03-30
M. Vassallo Arguello,S. Brendmoe,Win,11-03-30
M. Vassallo Arguello,S. Brendmoe,Win,11-03-30
J. Ward,P. Lorenzi,Loss,11-03-30
J. Ward,P. Lorenzi,Loss,11-03-30
D. Ferrer,M. Fish,Loss,11-03-30
D. Ferrer,M. Fish,Loss,11-03-30
T. Gabashvili,F. Romboli,Win,11-03-30
T. Gabashvili,F. Romboli,Win,11-03-30
A. Falla,V. Estrella,Win,11-03-30
A. Falla,V. Estrella,Win,11-03-30
A. Falla,V. Estrella,Loss,11-03-30
V. Azarenka,K. Clijsters,Win,11-03-30
V. Azarenka,K. Clijsters,Win,11-03-30
N. Massu,G. Lapentti,Loss,11-03-30
N. Massu,G. Lapentti,Loss,11-03-30
K. Anderson,N. Djokovic,Loss,11-03-30
K. Anderson,N. Djokovic,Loss,11-03-30
R. Borvanov,J. Baker,Win,11-04-30
R. Borvanov,J. Baker,Win,11-04-30
S. Robert,B. Paire,Win,11-04-30
S. Robert,B. Paire,Win,11-04-30
S. Robert,B. Paire,Loss,11-04-30
P. Petzschner,F. Mayer,Loss,11-04-30
P. Petzschner,F. Mayer,Loss,11-04-30
K. Anderson,F. Verdasco,Win,11-04-30
K. Anderson,F. Verdasco,Loss,11-04-30
K. Anderson,F. Verdasco,Loss,11-04-30
D. Guez,A. Kellner,Loss,11-04-30
D. Guez,A. Kellner,Loss,11-04-30
M. Raonic,G. Simon,Win,11-04-30
M. Raonic,G. Simon,Win,11-04-30
M. Raonic,G. Simon,Loss,11-04-30
P. Kvitova,A. Dulgheru,Win,11-04-30
P. Kvitova,A. Dulgheru,Win,11-04-30
R. Vinci,L. Hradecka,Win,11-04-30
R. Vinci,L. Hradecka,Win,11-04-30
R. Vinci,L. Hradecka,Loss,11-04-30
K. Barrois,A. Medina Garrigues,Loss,11-04-30
K. Barrois,A. Medina Garrigues,Loss,11-04-30
P. Schnyder,V. Zvonareva,Win,11-04-30
P. Schnyder,V. Zvonareva,Loss,11-04-30
P. Schnyder,V. Zvonareva,Loss,11-04-30
N. Davydenko,R. Stepanek,Win,11-04-30
F. Lopez,F. Volandri,Win,11-04-30
F. Lopez,F. Volandri,Win,11-04-30
A. Radwanska,Y. Shvedova,Win,11-04-30
A. Radwanska,Y. Shvedova,Win,11-04-30
A. Radwanska,Y. Shvedova,Loss,11-04-30
V. Azarenka,V. Dushevina,Win,11-04-30
V. Azarenka,V. Dushevina,Win,11-04-30
J. Del Potro,P. Cuevas,Win,11-04-30
J. Del Potro,P. Cuevas,Win,11-04-30
M. Kirilenko,J. Gajdosova,Win,11-04-30
M. Kirilenko,J. Gajdosova,Loss,11-04-30
M. Kirilenko,J. Gajdosova,Loss,11-04-30
G. Dulko,S. Stosur,Win,11-04-30
G. Dulko,S. Stosur,Loss,11-04-30
G. Dulko,S. Stosur,Loss,11-04-30
F. Dancevic,A. Bogomolov Jr,Win,11-04-30
F. Dancevic,A. Bogomolov Jr,Loss,11-04-30
F. Dancevic,A. Bogomolov Jr,Loss,11-04-30
M. Raonic,F. Verdasco,Loss,11-04-30
A. Pavlyuchenkova,J. Zheng,Win,11-04-30
A. Pavlyuchenkova,J. Zheng,Win,11-04-30
L. Dominguez Lino,A. Petkovic,Loss,11-04-30
L. Dominguez Lino,A. Petkovic,Loss,11-04-30
R. Sweeting,J. Blake,Loss,11-04-30
R. Sweeting,J. Blake,Loss,11-04-30
A. Szavay,T. Pironkova,Win,11-04-30
A. Szavay,T. Pironkova,Win,11-04-30
A. Szavay,T. Pironkova,Loss,11-04-30
D. Cibulkova,S. Kuznetsova,Win,11-04-30
D. Cibulkova,S. Kuznetsova,Win,11-04-30
R. Borvanov,A. Begemann,Loss,11-04-30
R. Borvanov,A. Begemann,Loss,11-04-30
B. Reynolds,V. Pospisil,Win,11-04-30
B. Reynolds,V. Pospisil,Win,11-04-30
B. Reynolds,V. Pospisil,Loss,11-04-30
B.Bryan/M.Bryan,T.Gabashvili/M.Kukushkin,Win,11-05-30
B.Bryan/M.Bryan,T.Gabashvili/M.Kukushkin,Win,11-05-30
N. Li,P. Kvitova,Win,11-05-30
N. Li,P. Kvitova,Win,11-05-30
N. Li,P. Kvitova,Loss,11-05-30
A. Falla,J. Chela,Win,11-05-30
A. Falla,J. Chela,Win,11-05-30
A. Falla,J. Chela,Loss,11-05-30
A. Falla,J. Chela,Loss,11-05-30
A. Falla,J. Chela,Loss,11-05-30
A.Hlavackova/L.Hradecka,K.Peschke/K.Srebotnik,Win,11-05-30
A.Hlavackova/L.Hradecka,K.Peschke/K.Srebotnik,Win,11-05-30
A.Golubev/D.Istomin,R.Bopanna/A.Qureshi,Loss,11-05-30
A.Golubev/D.Istomin,R.Bopanna/A.Qureshi,Loss,11-05-30
D. Munoz-De La Nava,D. Gimeno-Traver,Win,11-05-30
D. Munoz-De La Nava,D. Gimeno-Traver,Win,11-05-30
D. Munoz-De La Nava,D. Gimeno-Traver,Loss,11-05-30
R. Nadal,I. Ljubicic,Win,11-05-30
R. Nadal,I. Ljubicic,Win,11-05-30
R. Nadal,I. Ljubicic,Win,11-05-30
D.Bracciali/P.Starace,J.Cabal/E.Schwank,Win,11-05-30
D.Bracciali/P.Starace,J.Cabal/E.Schwank,Loss,11-05-30
D.Bracciali/P.Starace,J.Cabal/E.Schwank,Loss,11-05-30
G.Dulko/F.Pennetta,S.Mirza/E.Vesnina,Loss,11-05-30
G.Dulko/F.Pennetta,S.Mirza/E.Vesnina,Loss,11-05-30
K. Kravchuk,Y. Schukin,Loss,11-05-30
K. Kravchuk,Y. Schukin,Loss,11-05-30
M. Russell,J. Hajek,Loss,11-05-30
M. Russell,J. Hajek,Loss,11-05-30
D. Ferrer,G. Monfils,Win,11-05-30
D. Ferrer,G. Monfils,Win,11-05-30
D. Ferrer,G. Monfils,Loss,11-05-30
D. Ferrer,G. Monfils,Loss,11-05-30
D. Ferrer,G. Monfils,Loss,11-05-30
M. Youzhny,M. Semjan,Win,11-05-30
M. Youzhny,M. Semjan,Win,11-05-30
M. Youzhny,M. Semjan,Loss,11-05-30
G. Simon,R. Söderling,Loss,11-05-30
G. Simon,R. Söderling,Loss,11-05-30
G. Simon,R. Söderling,Loss,11-05-30
E. Makarova,V. Azarenka,Loss,11-05-30
E. Makarova,V. Azarenka,Loss,11-05-30
M. Sharapova,A. Radwanska,Win,11-05-30
M. Sharapova,A. Radwanska,Win,11-05-30
A. Petkovic,M. Kirilenko,Win,11-05-30
A. Petkovic,M. Kirilenko,Win,11-05-30
A. Petkovic,M. Kirilenko,Loss,11-05-30
I. Klec,J. Blake,Loss,11-06-30
I. Klec,J. Blake,Loss,11-06-30
P. Riba,S. Robert,Win,11-06-30
P. Riba,S. Robert,Loss,11-06-30
P. Riba,S. Robert,Loss,11-06-30
H. Zeballos,M. Zverev,Win,11-06-30
H. Zeballos,M. Zverev,Win,11-06-30
H. Zeballos,M. Zverev,Loss,11-06-30
T. Schoorel,T. Gabashvili,Win,11-06-30
T. Schoorel,T. Gabashvili,Win,11-06-30
T. Schoorel,T. Gabashvili,Loss,11-06-30
J. Reister,L. Rosol,Loss,11-06-30
J. Reister,L. Rosol,Loss,11-06-30
R. Machado,J. Pospisil,Loss,11-06-30
R. Machado,J. Pospisil,Loss,11-06-30
F. Gil,J. Peralta,Win,11-06-30
F. Gil,J. Peralta,Win,11-06-30
F. Gil,J. Peralta,Loss,11-06-30
D. Munoz-De La Nava,S. Galvani,Win,11-06-30
D. Munoz-De La Nava,S. Galvani,Win,11-06-30
A. Ramos,S. Vagnozzi,Win,11-06-30
A. Ramos,S. Vagnozzi,Win,11-06-30
D. Junqueira,U. Ignatik,Win,11-06-30
D. Junqueira,U. Ignatik,Win,11-06-30
D. Junqueira,U. Ignatik,Loss,11-06-30
E. Donskoy,M. Ilhan,Win,11-06-30
E. Donskoy,M. Ilhan,Win,11-06-30
B.Bryan/M.Bryan,J.Melzer/P.Petzschner,Win,11-06-30
B.Bryan/M.Bryan,J.Melzer/P.Petzschner,Win,11-06-30
B.Bryan/M.Bryan,J.Melzer/P.Petzschner,Win,11-06-30
J. Silva,F. Cipolla,Win,11-06-30
J. Silva,F. Cipolla,Win,11-06-30
J.Cerretani/P.Marx,M.Llodra/N.Zimonjic,Win,11-06-30
J.Cerretani/P.Marx,M.Llodra/N.Zimonjic,Loss,11-06-30
J.Cerretani/P.Marx,M.Llodra/N.Zimonjic,Loss,11-06-30
J.Cerretani/P.Marx,M.Llodra/N.Zimonjic,Loss,11-06-30
A. Ungur,C. Berlocq,Win,11-06-30
A. Ungur,C. Berlocq,Loss,11-06-30
A. Ungur,C. Berlocq,Loss,11-06-30
R. Ramirez Hidalgo,S. Travaglia,Win,11-06-30
R. Ramirez Hidalgo,S. Travaglia,Win,11-06-30
V. Azarenka,P. Kvitova,Win,11-06-30
V. Azarenka,P. Kvitova,Loss,11-06-30
V. Azarenka,P. Kvitova,Loss,11-06-30
S.Peng/J.Zheng,K.Peschke/K.Srebotnik,Win,11-06-30
S.Peng/J.Zheng,K.Peschke/K.Srebotnik,Loss,11-06-30
S.Peng/J.Zheng,K.Peschke/K.Srebotnik,Loss,11-06-30
M. Klizan,F. Volandri,Win,11-06-30
M. Klizan,F. Volandri,Win,11-06-30
M. Klizan,F. Volandri,Loss,11-06-30
S.Lisicki/S.Stosur,N.Petrova/A.Rodionova,Win,11-06-30
S.Lisicki/S.Stosur,N.Petrova/A.Rodionova,Win,11-06-30
S.Lisicki/S.Stosur,N.Petrova/A.Rodionova,Loss,11-06-30
M. Sharapova,S. Lisicki,Win,11-06-30
M. Sharapova,S. Lisicki,Win,11-06-30
J. Hajek,T. Kamke,Win,11-06-30
J. Hajek,T. Kamke,Win,11-06-30
J. Hajek,T. Kamke,Loss,11-06-30
R.Lindstedt/H.Tecau,C.Kas/A.Peya,Win,11-06-30
R.Lindstedt/H.Tecau,C.Kas/A.Peya,Win,11-06-30
R.Lindstedt/H.Tecau,C.Kas/A.Peya,Win,11-06-30
M. Russell,B. Reynolds,Loss,11-06-30
D. Gimeno-Traver,A. Giannessi,Loss,11-06-30
D. Gimeno-Traver,A. Giannessi,Loss,11-06-30
D. Young,R. Ginepri,Win,11-06-30
D. Young,R. Ginepri,Win,11-06-30
D. Young,R. Ginepri,Loss,11-06-30
R. De Voest,M. Venus,Win,11-06-30
R. De Voest,M. Venus,Win,11-06-30
P. Capdeville,J. Blake,Win,11-06-30
P. Capdeville,J. Blake,Loss,11-06-30
P. Capdeville,J. Blake,Loss,11-06-30
J. Lemke,T. Yang,Win,11-01-31
J. Lemke,T. Yang,Win,11-01-31
J. Lemke,T. Yang,Loss,11-01-31
J. Lindner,I. Minar,Win,11-01-31
J. Lindner,I. Minar,Win,11-01-31
D. Tursunov,L. Rosol,Win,11-01-31
D. Tursunov,L. Rosol,Win,11-01-31
R. Bautista-Agut,D. Matsukevich,Win,11-01-31
R. Bautista-Agut,D. Matsukevich,Win,11-01-31
C. Grassi,J. Sousa,Win,11-01-31
C. Grassi,J. Sousa,Loss,11-01-31
C. Grassi,J. Sousa,Loss,11-01-31
V. Baluda,S. Bubka,Loss,11-01-31
V. Baluda,S. Bubka,Loss,11-01-31
J. Janowicz,G. Burquier,Win,11-01-31
J. Janowicz,G. Burquier,Win,11-01-31
F. Skugor,F. Mayer,Win,11-01-31
F. Skugor,F. Mayer,Loss,11-01-31
F. Skugor,F. Mayer,Loss,11-01-31
S. Galvani,R. De Voest,Win,11-01-31
S. Galvani,R. De Voest,Loss,11-01-31
S. Galvani,R. De Voest,Loss,11-01-31
S. Bolelli,T. Metti,Win,11-01-31
S. Bolelli,T. Metti,Win,11-01-31
L. Lacko,M. Ilhan,Win,11-01-31
L. Lacko,M. Ilhan,Win,11-01-31
L. Lacko,M. Ilhan,Loss,11-01-31
M. Bachinger,M. Gicquel,Win,11-01-31
M. Bachinger,M. Gicquel,Win,11-01-31
M. Granollers,I. Dodig,Loss,11-01-31
M. Granollers,I. Dodig,Loss,11-01-31
F. Volandri,T. Bellucci,Loss,11-01-31
F. Volandri,T. Bellucci,Loss,11-01-31
L. Mayer,A. Ramos-Vinolas,Loss,11-01-31
L. Mayer,A. Ramos-Vinolas,Loss,11-01-31
E. Schwank,I. Andreev,Loss,11-01-31
E. Schwank,I. Andreev,Loss,11-01-31
N. Mektic,M. Berrer,Loss,11-01-31
N. Mektic,M. Berrer,Loss,11-01-31
T. Alves,S. Greul,Loss,11-01-31
T. Alves,S. Greul,Loss,11-01-31
R. Ramirez Hidalgo,R. Mello,Win,11-01-31
R. Ramirez Hidalgo,R. Mello,Loss,11-01-31
R. Ramirez Hidalgo,R. Mello,Loss,11-01-31
S. Dev Varman,R. Klaasen,Win,11-01-31
S. Dev Varman,R. Klaasen,Win,11-01-31
P. Luczak,P. Andujar,Loss,11-01-31
P. Luczak,P. Andujar,Loss,11-01-31
T. Robredo,F. Gil,Win,11-01-31
T. Robredo,F. Gil,Win,11-01-31
T. Robredo,F. Gil,Loss,11-01-31
J. Chela,J. Aguilar,Win,11-01-31
J. Chela,J. Aguilar,Win,11-01-31
P. Polansky,D. Lojda,Win,11-01-31
P. Polansky,D. Lojda,Win,11-01-31
P. Polansky,D. Lojda,Loss,11-01-31
I. Klec,B. Mitchell,Win,11-01-31
I. Klec,B. Mitchell,Loss,11-01-31
I. Klec,B. Mitchell,Loss,11-01-31
J. Millman,F. Cipolla,Loss,11-01-31
J. Millman,F. Cipolla,Loss,11-01-31
C. Ball,J. Ward,Loss,11-01-31
C. Ball,J. Ward,Loss,11-01-31
D. Bloemke,P. Cervenak,Win,11-01-31
D. Bloemke,P. Cervenak,Loss,11-01-31
D. Bloemke,P. Cervenak,Loss,11-01-31
P. Capdeville,P. Starace,Win,11-01-31
P. Capdeville,P. Starace,Loss,11-01-31
P. Capdeville,P. Starace,Loss,11-01-31
C. Guccione,B. Klein,Win,11-01-31
C. Guccione,B. Klein,Win,11-01-31
L. Saville,P. Lorenzi,Loss,11-01-31
L. Saville,P. Lorenzi,Loss,11-01-31
M. Matosevic,P. Bester,Win,11-01-31
M. Matosevic,P. Bester,Loss,11-01-31
M. Matosevic,P. Bester,Loss,11-01-31
Y. Sugita,D. Udomchoke,Win,11-01-31
Y. Sugita,D. Udomchoke,Win,11-01-31
Y. Sugita,D. Udomchoke,Loss,11-01-31
M. Ebden,G. Zemlja,Win,11-01-31
M. Ebden,G. Zemlja,Win,11-01-31
J. Hernych,J. Duckworth,Win,11-01-31
J. Hernych,J. Duckworth,Win,11-01-31
J. Hernych,J. Duckworth,Loss,11-01-31
A. Falla,V. Estrella,Win,11-03-31
A. Falla,V. Estrella,Win,11-03-31
A. Falla,V. Estrella,Loss,11-03-31
V. Azarenka,K. Clijsters,Win,11-03-31
